,Date,Short Description,Accurate Sentiments,Price,Open,High,Low,Vol.,Change %,roolin7,roolin30,shift_price,new Short Description,sentiment_result
230,2022-01-14 00:00:00,the india international exchange is reportedly looking to explore digital assetbased products despite local uncertainty,0.0,61569.4,62936.8,63102.6,61156.9,68.84,-2.17,63615.15714285714,63633.96333333334,66225.1,india international exchange reportedly looking explore digital assetbased products despite local uncertainty,0
231,2022-01-14 00:00:00,the india international exchange is reportedly looking to explore digital assetbased products despite local uncertainty,0.0,62937.2,61480.5,63443.2,60779.0,70.55,2.37,63615.15714285714,63524.36666666667,61569.4,india international exchange reportedly looking explore digital assetbased products despite local uncertainty,0
232,2022-01-14 00:00:00,the india international exchange is reportedly looking to explore digital assetbased products despite local uncertainty,0.0,61480.0,60826.6,61847.7,60647.1,27.4,1.07,63615.15714285714,63521.38666666667,62937.2,india international exchange reportedly looking explore digital assetbased products despite local uncertainty,0
233,2022-01-14 00:00:00,the india international exchange is reportedly looking to explore digital assetbased products despite local uncertainty,0.0,60826.6,60796.8,61487.5,60499.3,27.5,0.05,63615.15714285714,63451.03333333333,61480.0,india international exchange reportedly looking explore digital assetbased products despite local uncertainty,0
234,2022-01-14 00:00:00,a former lawmaker from the island nation wants to use bitcoin to secure his country’s financial security,0.0,67036.8,65231.1,67420.7,65121.7,63.09,2.77,63615.15714285715,63636.259999999995,60826.6,former lawmaker island nation wants use bitcoin secure country’s financial security,0
235,2022-01-14 00:00:00,a former lawmaker from the island nation wants to use bitcoin to secure his country’s financial security,0.0,65231.0,66219.6,66643.9,64623.3,72.55,-1.5,63615.15714285715,63783.073333333334,67036.8,former lawmaker island nation wants use bitcoin secure country’s financial security,0
236,2022-01-14 00:00:00,a former lawmaker from the island nation wants to use bitcoin to secure his country’s financial security,0.0,66225.1,61569.4,66417.1,61357.5,106.05,7.56,63615.15714285714,63756.01666666667,65231.0,former lawmaker island nation wants use bitcoin secure country’s financial security,0
237,2022-01-14 00:00:00,a former lawmaker from the island nation wants to use bitcoin to secure his country’s financial security,0.0,61569.4,62936.8,63102.6,61156.9,68.84,-2.17,63615.15714285715,63633.96333333333,66225.1,former lawmaker island nation wants use bitcoin secure country’s financial security,0
238,2022-01-14 00:00:00,a former lawmaker from the island nation wants to use bitcoin to secure his country’s financial security,0.0,62937.2,61480.5,63443.2,60779.0,70.55,2.37,63615.15714285715,63524.36666666667,61569.4,former lawmaker island nation wants use bitcoin secure country’s financial security,0
239,2022-01-14 00:00:00,a former lawmaker from the island nation wants to use bitcoin to secure his country’s financial security,0.0,61480.0,60826.6,61847.7,60647.1,27.4,1.07,63615.15714285715,63521.38666666667,62937.2,former lawmaker island nation wants use bitcoin secure country’s financial security,0
240,2022-01-14 00:00:00,a former lawmaker from the island nation wants to use bitcoin to secure his country’s financial security,0.0,60826.6,60796.8,61487.5,60499.3,27.5,0.05,63615.15714285714,63451.03333333333,61480.0,former lawmaker island nation wants use bitcoin secure country’s financial security,0
241,2022-01-14 04:30:00,bitcoin price started a downside correction from the usd  resistance ethereum failed to surpass usd ,-0.9976962208747864,60796.9,63074.3,63454.3,60251.8,79.33,-3.61,62723.74285714286,63428.263333333336,60826.6,bitcoin price started downside correction usd resistance ethereum failed surpass usd,-1
242,2022-01-14 10:17:00,block is building a bitcoin mining system and is hiring a team for it,0.0,63075.0,61207.3,63413.3,60671.4,64.22,3.05,62415.74285714286,63503.21,60796.9,block building bitcoin mining system hiring team,0
243,2022-01-14 16:17:00,brazil's former capital city rio de janeiro might start holding crypto in its treasury its mayor has revealed,0.0,61207.5,62304.9,62997.4,60894.2,56.47,-1.78,61698.942857142865,63308.9,63075.0,brazil's former capital city rio de janeiro might start holding crypto treasury mayor revealed,0
244,2022-01-14 16:43:00,get your daily bitesized digest of cryptoasset and blockchainrelated news,0.0,62317.7,63163.1,64361.0,62294.1,59.74,-1.34,61805.84285714285,63211.79,61207.5,get daily bitesized digest cryptoasset blockchainrelated news,0
245,2022-01-14 18:00:00,the banco central de bolivia bcb has issued a xcprohibitionxd on crypto in the country,0.0,63163.1,64005.8,65448.8,62730.7,77.68,-1.32,61838.114285714284,63109.723333333335,62317.7,banco central de bolivia bcb issued xcprohibitionxd crypto country,0
246,2022-01-15 00:00:00,production costs for miners are around  and together with transaction fees miners need not worry about another  support challenge on btcusd,0.0,64006.4,63897.7,64587.2,62923.9,40.51,0.18,62199.028571428564,63190.956666666665,63163.1,production costs miners around together transaction fees miners need worry another support challenge btcusd,0
247,2022-01-17 04:36:00,bitcoin price is struggling to settle above usd  ethereum is consolidating near usd ,-0.964249074459076,63888.3,62887.1,64466.0,62599.1,53.03,1.61,62636.41428571429,63222.66,64006.4,bitcoin price struggling settle usd ethereum consolidating near usd,-1
248,2022-01-17 09:42:08,bitcoin price action has yet to impress in  but bets are stacking up that things will soon get interesting again,0.9988221526145936,62877.5,59104.3,63298.4,58830.8,100.46,6.35,62933.642857142855,63269.24333333333,63888.3,bitcoin price action yet impress bets stacking things soon get interesting,1
249,2022-01-17 10:11:03,tonga is now accepting bitcoin donations to aid with relief efforts as the country faces the aftermath of a huge volcanic shockwave leading to a tsunami,0.0,59121.3,58334.9,59548.0,56989.8,98.06,1.35,62368.82857142857,63212.4,62877.5,tonga accepting bitcoin donations aid relief efforts country faces aftermath huge volcanic shockwave leading tsunami,0
250,2022-01-17 10:53:03,dogecoin founder billy markus noticed a suspicious transaction pattern on etherscan that prompted the company to halt all transactions for the time being,-0.9891707301139832,58331.2,60665.0,60827.5,56643.5,171.55,-3.85,61957.92857142857,62922.21333333334,59121.3,dogecoin founder billy markus noticed suspicious transaction pattern etherscan prompted company halt transactions time,-1
251,2022-01-17 11:21:19,in a december survey conducted by findercom the united kingdom held third place worldwide in adoption rankings for ethereum while overall cryptocurrency adoption crept up by ,0.9997244477272034,60666.6,63852.4,64700.2,59228.7,121.04,-5.0,61722.05714285715,62770.066666666666,58331.2,december survey conducted findercom united kingdom held third place worldwide adoption rankings ethereum overall cryptocurrency adoption crept,1
252,2022-01-17 13:39:13,job postings with terms like “bitcoin” “ethereum” “blockchain” and “cryptocurrency” grew  in the united states last year,0.9997134804725648,63860.1,63113.7,64193.1,61837.2,67.26,1.19,61821.62857142857,62691.23333333333,60666.6,job postings terms like “bitcoin” “ethereum” “blockchain” “cryptocurrency” grew united states last year,1
253,2022-01-17 13:46:13,it may be all quiet on monday in the absence of wall street but bitcoin markets might not stay that way for long,0.0,63109.7,63457.9,64346.1,62827.8,36.65,-0.55,61693.52857142857,62742.57666666667,63860.1,may quiet monday absence wall street bitcoin markets might stay way long,0
254,2022-01-17 14:32:00,cryptorelated job postings skyrocketed in  indicating disruption across industries according to a recent analysis by linkedin,0.9990703463554382,63456.8,63765.8,63916.7,62507.7,45.34,-0.49,61631.88571428571,62759.896666666675,63109.7,cryptorelated job postings skyrocketed indicating disruption across industries according recent analysis linkedin,1
255,2022-01-17 17:08:00,analysts estimate that the mediumterm direction in the crypto market is likely to be decided by the next nearterm move,0.0,63766.4,64497.1,64771.3,63354.9,61.6,-1.13,61758.87142857142,62836.11,63456.8,analysts estimate mediumterm direction crypto market likely decided next nearterm move,0
256,2022-01-17 18:18:25,bitcoin and most major altcoins took a turn for the worse after btc price dipped below ,-0.9985405206680298,64497.1,64287.1,65247.5,62889.2,80.77,0.33,62526.84285714285,62958.46,63766.4,bitcoin major altcoins took turn worse btc price dipped,-1
257,2022-01-17 21:00:00,xcheated clashesxd ensued as supporters and antibitcoin critics of the bukele regime came face to face in macarthur park forcing police officers to xcintervenexd,0.0,64285.7,66414.9,67060.5,63606.9,77.83,-3.21,63377.48571428571,62866.75666666667,64497.1,xcheated clashesxd ensued supporters antibitcoin critics bukele regime came face face macarthur park forcing police officers xcintervenexd,0
258,2022-01-17 21:01:10,under the handle 'paco de la india' the youtuber said he planned to visit  countries often using bitcoin transactions to pay for everything he needed,0.0,66415.0,66829.5,67180.0,65848.3,52.42,-0.62,64198.68571428571,62906.223333333335,64285.7,handle 'paco de la india' youtuber said planned visit countries often using bitcoin transactions pay everything needed,0
259,2022-01-17 23:01:27,btc price is back in a free fall as the price drops to  but analysts are still holding out for “one more upward impulse” move,-0.9977145195007324,66829.3,64940.1,67208.0,64527.5,72.3,2.91,64622.857142857145,62926.363333333335,66415.0,btc price back free fall price drops analysts still holding “one upward impulse” move,-1
260,2022-01-17 23:30:27,data shows traders still feel confident about btc price because the futures premium and other fundamentals show no signs of stress,0.9988806843757628,64940.2,64942.1,65680.6,64267.5,42.02,-0.03,64884.357142857145,63038.723333333335,66829.3,data shows traders still feel confident btc price futures premium fundamentals show signs stress,1
261,2022-01-18 01:00:00,south korean regulators are set to probe the nation's four biggest crypto exchanges to test their aml capabilities,0.0,64961.1,63817.6,65375.6,63131.7,49.33,1.82,65099.25714285714,63106.18666666667,64940.2,south korean regulators set probe nation's four biggest crypto exchanges test aml capabilities,0
262,2022-01-18 04:25:00,bitcoin price extended decline below usd  ethereum spiked below usd  ada extended rally and tested the usd  level,-0.9965130686759948,63799.1,63480.5,65441.2,59693.3,150.34,0.5,65103.92857142857,63183.49,64961.1,bitcoin price extended decline usd ethereum spiked usd ada extended rally tested usd level,-1
263,2022-01-18 08:41:00,it's a case of 'same same but different' when it comes to bitcoin price action this year but historically nothing has fallen outside the norm,-0.9862982630729676,63481.4,61278.9,64092.4,60822.3,97.38,3.59,64958.82857142857,63271.98333333333,63799.1,case 'same different' comes bitcoin price action year historically nothing fallen outside norm,-1
264,2022-01-18 08:56:00,entrepreneur kevin o’leary expressed his interest in purchasing stocks of mining companies that use sustainable energy,0.0,61278.9,63802.3,64451.5,59820.8,118.92,-3.96,64529.28571428572,63080.05333333334,63481.4,entrepreneur kevin o’leary expressed interest purchasing stocks mining companies use sustainable energy,0
265,2022-01-18 10:17:00,major crypto exchange okex has changed its brand name to okx as it says it is now 'so much more than an exchange',0.0,63805.3,63416.1,64274.4,61715.6,114.96,0.62,64156.47142857143,63032.530000000006,61278.9,major crypto exchange okex changed brand name okx says 'so much exchange',0
266,2022-01-18 10:42:16,a historically significant  of the bitcoin supply is now held at a loss — and that has ended in a bullish rebound twice since march ,0.9995601773262024,63411.9,65696.6,66805.1,62379.5,118.79,-3.48,63668.27142857143,62938.75666666667,63805.3,historically significant bitcoin supply held loss — ended bullish rebound twice since march,1
267,2022-01-18 10:55:00,'i believe we can create a regulated crypto products powerhouse in the heart of europe' the ceo of bitmex said,0.92676043510437,65697.4,63909.5,65758.2,62174.7,134.4,2.89,63776.44285714285,63076.356666666674,63411.9,'i believe create regulated crypto products powerhouse heart europe' ceo bitmex said,1
268,2022-01-18 11:07:11,the initial public offering ipo for texasbased bitcoin miner rhodium enterprises is another feather in the cap for the bitcoinfriendly southern state,0.0,63849.9,67137.4,67921.0,61065.5,149.48,-4.92,63617.700000000004,63106.78,65697.4,initial public offering ipo texasbased bitcoin miner rhodium enterprises another feather cap bitcoinfriendly southern state,0
269,2022-01-18 12:24:00,bitcoin price is struggling to recover above the usd  level ethereum extended decline below usd  and many altcoins are down over ,-0.9983720183372498,67151.9,70014.9,71226.9,65829.3,131.84,-4.08,64096.67142857142,63295.84333333333,63849.9,bitcoin price struggling recover usd level ethereum extended decline usd many altcoins,-1
270,2022-01-18 13:35:00,anatoly aksakov has insisted that crypto users in the country should be unmasked,0.0,70011.6,70620.4,71249.2,69586.1,72.51,-0.86,65029.55714285715,63602.01,67151.9,anatoly aksakov insisted crypto users country unmasked,0
271,2022-01-18 15:03:10,the phenomenal recovery of the mining hash rate for btc goes to show how resilient the network and its community are to world events,0.9995187520980836,70622.1,69147.8,71086.9,67570.0,97.71,2.13,66364.3,63929.51666666667,70011.6,phenomenal recovery mining hash rate btc goes show resilient network community world events,1
272,2022-01-18 16:00:40,chivo el salvador's official bitcoin wallet has managed to onboard  of the unbanked population in el salvador partner says,0.0,69148.0,71627.3,71737.2,68264.6,93.69,-3.47,67127.54285714286,64131.95,70622.1,chivo el salvador's official bitcoin wallet managed onboard unbanked population el salvador partner says,0
273,2022-01-18 16:46:00,get your daily bitesized digest of cryptoasset and blockchainrelated news,0.0,71630.1,69358.0,72710.8,69110.5,105.78,3.27,68301.57142857143,64479.369999999995,69148.0,get daily bitesized digest cryptoasset blockchainrelated news,0
274,2022-01-18 17:00:37,“the market report” with cointelegraph is live right now!,0.0,69360.4,68897.3,70285.8,68849.4,46.99,0.68,68824.85714285714,64714.12666666667,71630.1,“the market report” cointelegraph live right now!,0
275,2022-01-18 18:07:00,the hearing will focus on 'the energy and environmental impacts' of crypto mining,0.0,68890.6,67830.5,69632.0,67467.2,41.48,1.56,69544.95714285715,64905.043333333335,69360.4,hearing focus 'the energy environmental impacts' crypto mining,0
276,2022-01-18 21:08:11,bitcoin continues to struggle below  as extreme fear grips the crypto market and analysts hint at a drop to ,-0.9983763694763184,67830.6,68498.7,68692.2,66023.3,88.97,-0.97,69641.91428571429,65032.51666666667,68890.6,bitcoin continues struggle extreme fear grips crypto market analysts hint drop,-1
277,2022-01-18 21:51:11,the proposed 'bonanza mine' promises to be a new viable option to compete against traditional mining rigs,0.9955305457115172,68496.5,65968.4,69238.8,65096.3,100.3,3.84,69425.47142857143,65186.12333333333,67830.6,proposed 'bonanza mine' promises new viable option compete traditional mining rigs,1
278,2022-01-19 01:00:00,crypto is set to become a key political battleground in south korea,0.0,65963.0,65443.6,66844.8,64559.0,88.46,0.8,68759.88571428573,65288.973333333335,68496.5,crypto set become key political battleground south korea,0
279,2022-01-19 01:30:14,elastos api and prometheus notch doubledigit gains as the wider crypto market falters in the aftermath of btc’s plunge below ,0.9995989203453064,65439.2,69662.7,69673.0,64628.4,152.87,-6.07,68230.05714285714,65499.57,65963.0,elastos api prometheus notch doubledigit gains wider crypto market falters aftermath btc’s plunge,1
280,2022-01-19 01:45:13,a holy oath was taken to try to ensure the region’s power grid would work at its most efficient level as crypto miners are blamed for drawing off too much juice,0.0,69664.4,71329.3,71329.3,68175.9,94.05,-2.34,67949.24285714286,65877.34333333332,65439.2,holy oath taken try ensure region’s power grid would work efficient level crypto miners blamed drawing much juice,0
281,2022-01-19 03:16:14,“after doing a lot of research on bitcoin i really believe it is the future of money man bitcoin is valuable secure and no one can mess with it” said ufc heavyweight champion francis ngannou,0.0,71332.0,69608.5,71367.5,69576.6,42.45,2.47,68230.90000000001,66232.85666666666,69664.4,“after lot research bitcoin really believe future money man bitcoin valuable secure one mess it” said ufc heavyweight champion francis ngannou,0
282,2022-01-19 03:58:14,consumers will be able to leverage their btc holdings and digital assets to purchase real estate in the us,0.0,69611.5,69872.3,70321.2,69564.9,29.87,-0.37,68333.88571428572,66424.56999999999,71332.0,consumers able leverage btc holdings digital assets purchase real estate us,0
283,2022-01-19 04:17:00,bitcoin price is struggling to recover above usd  ethereum is facing hurdles near usd  ada keeps trimming its gains,-0.9983792304992676,69871.7,70766.7,70907.0,69090.9,58.99,-1.26,68625.47142857141,66649.97,69611.5,bitcoin price struggling recover usd ethereum facing hurdles near usd ada keeps trimming gains,-1
284,2022-01-19 05:41:33,“the best monetary network in human history is here it's open and will disrupt the world quicker than anyone thinks open networks win” said strike ceo jack mallers,0.9985400438308716,70762.1,69449.4,71542.5,68956.9,72.49,1.9,68949.12857142856,66893.48,69871.7,“the best monetary network human history open disrupt world quicker anyone thinks open networks win” said strike ceo jack mallers,1
285,2022-01-19 05:50:33,“this quarter we saw the trend continue with dramatic improvements to bitcoin mining energy efficiency and sustainability” said the founder and ceo of microstrategy michael saylor,0.9996585845947266,69442.4,69999.2,71670.8,68428.6,112.88,-0.8,69446.18571428572,67082.68000000001,70762.1,“this quarter saw trend continue dramatic improvements bitcoin mining energy efficiency sustainability” said founder ceo microstrategy michael saylor,1
286,2022-01-19 06:16:00,the total use of energy for bitcoin btc mining is 'inconsequential' and it is 'rapidly becoming more efficient' microstrategy ceo michael saylor said,0.9995211362838744,69999.3,69896.3,71490.7,69366.4,90.98,0.15,70097.62857142858,67266.08666666666,69442.4,total use energy bitcoin btc mining 'inconsequential' 'rapidly becoming efficient' microstrategy ceo michael saylor said,1
287,2022-01-19 08:40:53,federal reserve policy should mean markets see a longawaited comedown of up to one fifth says bloomberg intelligence's mike mcglone,0.9994804263114928,69892.0,67216.4,71118.8,66395.0,124.72,3.99,70130.14285714286,67452.96333333333,69999.3,federal reserve policy mean markets see longawaited comedown one fifth says bloomberg intelligence's mike mcglone,1
288,2022-01-19 08:45:00,a leading eu financial regulator wants the union to 'ban' proofofwork pow crypto mining and force tokens into proofofstake pos mining paradigms,0.0,67211.9,64036.5,67587.8,63812.9,65.59,4.96,69541.55714285714,67479.52666666667,69892.0,leading eu financial regulator wants union 'ban' proofofwork pow crypto mining force tokens proofofstake pos mining paradigms,0
289,2022-01-19 09:48:05,a video emerged claiming that the leader of the russian orthodox church was blessing financial investments,0.0,64037.8,63785.6,65972.4,63074.9,35.11,0.4,68745.31428571428,67386.47666666667,67211.9,video emerged claiming leader russian orthodox church blessing financial investments,0
290,2022-01-19 10:12:00,the chips are expected to come to the market in the near future,0.0,63785.5,65501.5,66633.3,62328.3,72.43,-2.62,67875.85714285714,67347.98666666666,64037.8,chips expected come market near future,0
291,2022-01-19 10:20:06,the move is part of a broader effort by the singaporean watchdog to regulate advertising cryptocurrency to the public,0.0,65503.8,67860.0,68161.7,64616.1,75.26,-3.46,67124.67142857143,67366.07666666666,63785.5,move part broader effort singaporean watchdog regulate advertising cryptocurrency public,0
292,2022-01-19 10:38:06,“the us trading hours dominate the bitcoin trading volume even on weekends” a report from arcane research illustrates,0.0,67854.0,62046.8,68029.5,60850.9,133.53,9.35,66897.75714285715,67501.24,65503.8,“the us trading hours dominate bitcoin trading volume even weekends” report arcane research illustrates,0
293,2022-01-19 11:44:08,european regulators are concerned about crypto's risks to climate change goals,-0.6864931583404541,62050.0,67594.1,68099.6,61560.6,148.08,-8.2,65762.14285714286,67453.52666666666,67854.0,european regulators concerned crypto's risks climate change goals,-1
294,2022-01-19 12:08:00,the new year is off to a flying start for south korea's crypto community x who will likely have plenty to celebrate after march's presidential elections,0.9841029644012452,67594.1,68389.7,68920.1,66601.4,78.07,-1.17,65433.87142857142,67664.03333333334,62050.0,new year flying start south korea's crypto community x likely plenty celebrate march's presidential elections,1
295,2022-01-19 13:14:16,a quiet day for crypto markets combines with hopes that a macro uptick will lift bitcoin and ether higher in the coming days,0.9996397495269777,68391.2,65314.2,68857.7,64605.5,66.07,4.71,65602.34285714287,67816.89666666667,67594.1,quiet day crypto markets combines hopes macro uptick lift bitcoin ether higher coming days,1
296,2022-01-19 13:34:16,despite last week’s institutional bitcoin outflows of  million negative sentiment could be on the wane,-0.9986314177513124,65314.2,69456.5,70037.0,64971.0,75.82,-5.97,65784.68571428572,67880.30666666667,68391.2,despite last week’s institutional bitcoin outflows million negative sentiment could wane,-1
297,2022-01-19 15:14:00,persistent inflation tighter monetary policy or a reversal to lower inflation leading central banks to keep rates low are all scenarios that could play out and have an impact on crypto markets in ,0.0,69463.7,71387.1,72398.1,65765.6,148.59,-2.69,66595.85714285714,68005.85,65314.2,persistent inflation tighter monetary policy reversal lower inflation leading central banks keep rates low scenarios could play impact crypto markets,0
298,2022-01-19 15:17:59,while big businesses may be exploring blockchain and smart contracts retail investors should not get their hopes for entering too high,0.6690737009048462,71387.5,73066.7,73740.9,68717.2,109.43,-2.3,67436.3857142857,68257.10333333333,69463.7,big businesses may exploring blockchain smart contracts retail investors get hopes entering high,1
299,2022-01-19 16:00:20,mike mcglone senior commodity strategist at bloomberg is convinced that bitcoin’s transition to digital gold will propel it to new alltime highs in ,0.999578058719635,73066.3,71461.9,73623.5,71338.4,77.18,2.23,68181.0,68454.25,71387.5,mike mcglone senior commodity strategist bloomberg convinced bitcoin’s transition digital gold propel new alltime highs,1
300,2022-01-19 17:39:05,sell pressure on btc and altcoins is beginning to alleviate but data suggests that it’s too early to call for a reversal,-0.9500414729118348,71470.2,72099.1,72916.7,68845.6,105.09,-0.87,69526.74285714285,68502.87000000001,73066.3,sell pressure btc altcoins beginning alleviate data suggests it’s early call reversal,-1
301,2022-01-19 18:10:00,get your daily bitesized digest of cryptoasset and blockchainrelated news,0.0,72099.1,68964.7,72771.5,67452.8,114.72,4.54,70170.31428571428,68552.10333333333,71470.2,get daily bitesized digest cryptoasset blockchainrelated news,0
302,2022-01-19 19:01:08,cryptocom's loss in the latest security breach might have costed more than the reported  million,-0.9908321499824524,68964.8,68360.7,69905.3,68165.0,53.49,0.88,70252.25714285714,68545.99666666666,72099.1,cryptocom's loss latest security breach might costed reported million,-1
303,2022-01-19 20:00:00,italian luxury fashion house fendi has teamed up with hardware wallet maker ledger to showcase two tech accessories for ledger nano x,0.0,68366.5,68178.5,68576.9,67923.9,30.71,0.29,70688.3,68437.21,68964.8,italian luxury fashion house fendi teamed hardware wallet maker ledger showcase two tech accessories ledger nano x,0
304,2022-01-19 20:06:07,btc derivatives metrics currently mirror lateseptember readings which preceded a strong  move in bitcoin price,0.9994376301765442,68172.0,66854.4,69904.0,66170.7,112.67,1.97,70503.77142857143,68397.59666666666,68366.5,btc derivatives metrics currently mirror lateseptember readings preceded strong move bitcoin price,1
305,2022-01-19 22:04:13,“we keep a working capital for about three to six months in cash and then the rest all goes into bitcoin” said coowner aly hamam,0.0,66855.3,66074.6,67985.5,65602.6,77.47,1.17,69856.3142857143,68329.75333333334,68172.0,“we keep working capital three six months cash rest goes bitcoin” said coowner aly hamam,0
306,2022-01-19 22:06:13,a growing partnership network the ability to mine multiple cryptocurrencies simultaneously and renewed interest in blockchainfocused iot technology back mxc’s  rally,0.9996647834777832,66080.4,63794.7,67604.9,62848.7,117.91,3.59,68858.32857142857,68271.41333333333,66855.3,growing partnership network ability mine multiple cryptocurrencies simultaneously renewed interest blockchainfocused iot technology back mxc’s rally,1
307,2022-01-19 23:19:34,citycoins presented an overview of miamicoin technology on the third day of the north american bitcoin conference in miami florida,0.0,63792.6,68273.1,69063.1,60138.2,207.6,-6.56,67761.52857142857,68114.61666666667,66080.4,citycoins presented overview miamicoin technology third day north american bitcoin conference miami florida,0
308,2022-01-20 01:49:10,an individual miner defied the odds and managed to collect  eth from a solo mining pool this week worth  times the average block reward,0.9979346990585328,68270.1,63135.8,68495.1,62746.8,130.86,8.13,67214.52857142857,68191.52,63792.6,individual miner defied odds managed collect eth solo mining pool week worth times average block reward,1
309,2022-01-20 04:34:00,bitcoin price is facing a major hurdle near usd  ethereum is trading well below usd  ada trimmed most of its weekly gains,-0.9985408782958984,63135.8,61955.6,63227.3,61399.4,38.01,1.84,66381.81428571428,68114.74,68270.1,bitcoin price facing major hurdle near usd ethereum trading well usd ada trimmed weekly gains,-1
310,2022-01-20 09:48:14,approximately  million in crypto assets were stolen from cryptocom following a security breach on monday,0.0,61994.5,62397.7,62446.3,61621.9,33.8,-0.65,65471.52857142857,67859.07666666668,63135.8,approximately million crypto assets stolen cryptocom following security breach monday,0
311,2022-01-20 10:32:00,the new increase is expected to bring the mining difficulty higher than its previous alltime high set in midmay ,0.9471696615219116,62397.7,61157.3,63147.3,60790.9,74.96,2.01,64646.62857142858,67561.26666666666,61994.5,new increase expected bring mining difficulty higher previous alltime high set midmay,1
312,2022-01-20 10:44:06,several wellknown pundits agree on the power of a potential shakeup in supply and demand for bitcoin this year,0.9932376146316528,61169.3,62467.1,63653.4,60512.5,119.29,-2.08,63834.34285714285,67279.86,62397.7,several wellknown pundits agree power potential shakeup supply demand bitcoin year,1
313,2022-01-20 10:44:06,several wellknown pundits agree on the power of a potential shakeup in supply and demand for bitcoin this year,0.9932376146316528,62467.6,57048.7,63915.3,56704.9,173.64,9.48,63318.228571428575,67033.05666666667,61169.3,several wellknown pundits agree power potential shakeup supply demand bitcoin year,1
314,2022-01-20 10:44:06,the salvadoran government is looking to create a bitcoinbacked loan product for micro and small businesses across the country,0.0,61169.3,62467.1,63653.4,60512.5,119.29,-2.08,62943.471428571436,66713.29666666668,62467.6,salvadoran government looking create bitcoinbacked loan product micro small businesses across country,0
315,2022-01-20 10:44:06,the salvadoran government is looking to create a bitcoinbacked loan product for micro and small businesses across the country,0.0,62467.6,57048.7,63915.3,56704.9,173.64,9.48,62114.54285714286,66480.80333333333,61169.3,salvadoran government looking create bitcoinbacked loan product micro small businesses across country,0
316,2022-01-20 11:17:13,since its inception in  the firm has received a total of  million from institutional investors in two funding rounds,0.0,57056.2,54491.1,57555.2,54464.0,100.48,4.7,61246.02857142857,66049.36666666667,62467.6,since inception firm received total million institutional investors two funding rounds,0
317,2022-01-20 11:45:00,michael saylor confirmed his holder stance declaring that his firm was 'only acquiring and holding bitcoin',0.0,54495.1,51722.7,54899.1,50925.2,78.05,5.36,60174.68571428571,65536.13666666667,57056.2,michael saylor confirmed holder stance declaring firm 'only acquiring holding bitcoin',0
318,2022-01-20 13:05:00,andreessen horowitz aims to finalize the new funds by march a source is quoted as saying,0.0,51722.7,51572.1,51952.0,51299.0,23.61,0.29,58649.68571428571,65019.829999999994,54495.1,andreessen horowitz aims finalize new funds march source quoted saying,0
319,2022-01-20 13:05:01,crypto donations will still be accepted at wikimedia foundation as the foundation wishes to be “as inclusive as possible”,0.0,51571.6,50739.6,51689.9,50592.0,20.99,1.64,57278.58571428571,64604.29,51722.7,crypto donations still accepted wikimedia foundation foundation wishes “as inclusive possible”,0
320,2022-01-20 13:20:00,microstrategy’s michael saylor has no intention of selling from his firm’s billion bitcoin chest despite a  drop in the value,-0.985836625099182,50740.5,51320.6,51532.5,50537.6,43.27,-1.13,55603.28571428572,64169.456666666665,51571.6,microstrategy’s michael saylor intention selling firm’s billion bitcoin chest despite drop value,-1
321,2022-01-20 13:53:00,bitcoin startup shakepay raised  million  million cad in series a funding round valuing the company at  million,0.0,51320.4,51850.2,52015.8,50947.3,50.27,-1.04,54196.299999999996,63696.676666666666,50740.5,bitcoin startup shakepay raised million million cad series funding round valuing company million,0
322,2022-01-20 14:11:00,the central bank of russia has today proposed banning the use and mining of cryptocurrencies on the country's territory,0.0,51858.2,52263.5,52367.3,50676.9,59.02,-0.78,52680.67142857143,63163.48333333333,51320.4,central bank russia today proposed banning use mining cryptocurrencies country's territory,0
323,2022-01-20 15:27:00,also only proofofwork pow provides 'a truly trustless system' according to brian brooks,0.0,52263.5,51783.1,52936.8,50801.8,68.1,0.93,51996.0,62837.26666666667,51858.2,also proofofwork pow provides 'a truly trustless system' according brian brooks,0
324,2022-01-20 16:15:56,last week az reportedly said it would raise  billion for its vc fund as well as another  billion for web seed investments,0.0,51783.6,52119.6,52484.8,51694.2,36.73,-0.64,51608.642857142855,62310.25,52263.5,last week az reportedly said would raise billion vc fund well another billion web seed investments,0
325,2022-01-20 16:38:56,a sharp uptick could have wider implications for the twomonth bitcoin price downtrend one analyst reveals,0.6967016458511353,52117.5,51646.0,52350.3,51199.6,26.89,0.91,51665.04285714286,61767.793333333335,51783.6,sharp uptick could wider implications twomonth bitcoin price downtrend one analyst reveals,1
326,2022-01-20 16:45:56,“if policymakers take a cautious approach and foster a proinnovation environment the rewards for consumers investors and all americans are likely to be great' said jordan ramis shareholder gregory zerzan,0.9995515942573548,51646.0,52134.2,52175.5,50652.3,32.45,-0.94,51675.67142857142,61312.18666666667,52117.5,“if policymakers take cautious approach foster proinnovation environment rewards consumers investors americans likely great' said jordan ramis shareholder gregory zerzan,1
327,2022-01-20 18:28:08,the commission rejected a rule change allowing listing and trading shares of the first trust skybridge bitcoin etf trust citing similar reasons for disapproving bitcoin spot etfs from vaneck in november and wisdomtree in december,-0.8525602221488953,52134.2,51901.4,52556.7,51612.6,52.86,0.45,51874.771428571425,60734.53666666666,51646.0,commission rejected rule change allowing listing trading shares first trust skybridge bitcoin etf trust citing similar reasons disapproving bitcoin spot etfs vaneck november wisdomtree december,-1
